Property_ID,Listing_Title,Property_Type,Listing_Type,Created_F,Created,Scraped_F,Scraped,Latitude,Longitude,Airbnb_PID,Airbnb_HID
ab-14561882,5 Bedroom Chalet 227451,House,Entire home/apt,8/15/16,2016-08-15,5-20-19,2019-05-20,44.50105,-80.30489,14561882,36440104
ab-3825387,"Queen Bed, Private Bath, Modern in Thornbury",House,Private room,8/7/14,2014-08-07,1-27-17,2017-01-27,44.55626038,-80.44901848,3825387,13815370
ab-20264308,Ski Season Rental,Chalet,Entire home/apt,8/3/17,2017-08-03,8-23-17,2017-08-23,44.50151163,-80.3360656,20264308,49450948
ab-19696373,Moore's Mountain Lodge,Cabin,Private room,7/3/17,2017-07-03,10-15-18,2018-10-15,44.52268215,-80.30541034,19696373,138755184
ab-20267213,"Guest Suite, Blue Mountain (Thornbury)",Guest suite,Entire home/apt,8/3/17,2017-08-03,8-28-17,2017-08-28,44.55329105,-80.46555098,20267213,144473149
ab-16002321,Walk to the Village at Blue Mountain:Stylish Condo,Townhouse,Entire home/apt,11/15/16,2016-11-15,5-22-19,2019-05-22,44.50571,-80.31102,16002321,38795999
ab-20268765,Fantastic Vacation Chalet(monthly rent only),House,Entire home/apt,10/28/17,2017-10-28,5-20-19,2019-05-20,44.50217,-80.33345,20268765,144498382
ab-16868875,"Ideal Getaway, Perfectly Located.",Chalet,Entire home/apt,1/19/17,2017-01-19,5-22-19,2019-05-22,44.51225,-80.32612,16868875,106066892
ab-19702181,Blue Mountain Modern 3 Bed Condo Linens/Towels Inc,Condominium,Entire home/apt,7/3/17,2017-07-03,5-22-19,2019-05-22,44.50501,-80.31161,19702181,70551341
ab-16870065,109 Plater Street,Chalet,Entire home/apt,1/19/17,2017-01-19,5-24-19,2019-05-24,44.49896,-80.30578,16870065,2014526
ab-7337620,Cozy Chalet Atop Of The Escarpment,Chalet,Entire home/apt,6/1/17,2017-06-01,8-2-17,2017-08-02,44.50227165,-80.39139313,7337620,3568287
ab-13273547,2 bedroom Chateau Ridge: 8212,Apartment,Entire home/apt,5/30/16,2016-05-30,12-7-16,2016-12-07,44.50669461,-80.31935235,13273547,36440104
ab-13274305,2 bedroom Chateau Ridge 128219,Condominium,Entire home/apt,5/30/16,2016-05-30,5-21-19,2019-05-21,44.50883,-80.31961,13274305,36440104
ab-13274578,2 bedroom Chateau Ridge 128234,Condominium,Entire home/apt,11/25/16,2016-11-25,5-24-19,2019-05-24,44.50803,-80.32075,13274578,36440104
ab-13274827,2 Bedroom Chateau Ridge 128235,Condominium,Entire home/apt,5/30/16,2016-05-30,5-21-19,2019-05-21,44.50761,-80.32078,13274827,36440104
ab-19049726,Quiet 2 Family Get Away in Blue Mountain!,Chalet,Entire home/apt,5/30/17,2017-05-30,5-13-19,2019-05-13,44.535,-80.35555,19049726,77567905
ab-16880877,SKI-IN/OUT CONDO 703 ON BLUE MNTN,Condominium,Entire home/apt,1/19/17,2017-01-19,4-10-17,2017-04-10,44.51274383,-80.32532582,16880877,112550859
ab-5048290,5 Bed Blue Mountain Loft Sleeps 10,Apartment,Entire home/apt,1/4/15,2015-01-04,3-11-19,2019-03-11,44.51323,-80.3078,5048290,19443535
ab-16024989,Mountain Side Studio in The Blue Mountains,Apartment,Entire home/apt,11/17/16,2016-11-17,5-23-19,2019-05-23,44.51185,-80.32367,16024989,90975688
ab-7360308,Cachet Crossing: 1 Bedroom  131114,Condominium,Entire home/apt,7/13/15,2015-07-13,5-24-19,2019-05-24,44.50521,-80.3148,7360308,36440104
ab-13286373,2 Bedroom Chateau Ridge 128236,Condominium,Entire home/apt,5/30/16,2016-05-30,5-21-19,2019-05-21,44.50844,-80.32111,13286373,36440104
ab-13286600,2 Bedroom Chateau Ridge 128239,Condominium,Entire home/apt,6/1/16,2016-06-01,5-22-19,2019-05-22,44.50886,-80.31949,13286600,36440104
ab-13286734,2 Bedroom Chateau Ridge 8242,Condominium,Entire home/apt,6/1/16,2016-06-01,12-23-16,2016-12-23,44.50844327,-80.32056497,13286734,36440104
ab-13286834,2 Bedroom Chateau Ridge 128246,Condominium,Entire home/apt,6/1/16,2016-06-01,5-22-19,2019-05-22,44.50747,-80.32119,13286834,36440104
ab-13289683,2 Bedroom condo Rivergrass 177212,Condominium,Entire home/apt,6/1/16,2016-06-01,5-24-19,2019-05-24,44.50495,-80.30791,13289683,36440104
ab-21726104,133 Tyrolean Lane (720256),Chalet,Entire home/apt,11/13/17,2017-11-13,5-21-19,2019-05-21,44.51297,-80.31867,21726104,158184840
ab-21726589,163 Tyrolean Lane (410286),Entire chalet,Entire home/apt,11/13/17,2017-11-13,11-29-17,2017-11-29,44.51472531,-80.31627264,21726589,158184840
ab-17693205,Rustic 6 Bed Blue Mountain Cottage Sleeps 14,Cabin,Entire home/apt,3/11/17,2017-03-11,5-20-19,2019-05-20,44.49437,-80.29817,17693205,19443535
ab-21727979,161 Tyrolean Lane (410284),Entire chalet,Entire home/apt,11/13/17,2017-11-13,11-29-17,2017-11-29,44.51466519,-80.31670742,21727979,158184840
ab-21728158,148 Campbell Crescent (514171),Chalet,Entire home/apt,11/13/17,2017-11-13,7-23-18,2018-07-23,44.50253474,-80.30351623,21728158,158184840
ab-15337953,Executive Chalet,Chalet,Entire home/apt,10/1/16,2016-10-01,5-23-19,2019-05-23,44.50329,-80.33186,15337953,96830387
ab-21733533,162-41 Settler's Way (310364),Condominium,Entire home/apt,11/13/17,2017-11-13,5-24-19,2019-05-24,44.50874,-80.32271,21733533,158184840
ab-16897980,2 BD BLUE MNT VILLAGE CHALET,House,Entire home/apt,1/21/17,2017-01-21,5-2-17,2017-05-02,44.50699555,-80.31914512,16897980,112768310
ab-16897988,Blue Mountain Getaway,Condominium,Entire home/apt,1/21/17,2017-01-21,5-21-19,2019-05-21,44.51264,-80.32513,16897988,112768922
ab-21735724,2 Story Loft at Base of Blue Mountain,Townhouse,Entire home/apt,11/20/17,2017-11-20,5-23-19,2019-05-23,44.51137,-80.32455,21735724,72294205
ab-13295925,2 Bedroom Condo Rivergrass 7218,Condominium,Entire home/apt,11/25/16,2016-11-25,12-23-16,2016-12-23,44.50525613,-80.30827593,13295925,36440104
ab-17694201,The Sunrise Chalet,Chalet,Entire home/apt,3/11/17,2017-03-11,5-23-19,2019-05-23,44.51332,-80.31248,17694201,113287910
ab-21737489,153 Birch View Trail (616276),Chalet,Entire home/apt,11/13/17,2017-11-13,6-8-18,2018-06-08,44.51455458,-80.30972735,21737489,158184840
ab-21745393,"Blue Mnts - Private one bedroom, bath, living room",House,Private room,11/13/17,2017-11-13,5-24-19,2019-05-24,44.45848,-80.31547,21745393,27857723
ab-13919990,Studio 119302 Mountain Springs Resort,Condominium,Entire home/apt,7/8/16,2016-07-08,5-21-19,2019-05-21,44.51263,-80.32385,13919990,36440104
ab-13920116,Studio 9304 Mountain Springs Resort,Entire condominium,Entire home/apt,7/8/16,2016-07-08,2-6-18,2018-02-06,44.51134965,-80.32318075,13920116,36440104
ab-13920439,1 Bedroom Loft 119309 Mountain Springs Resort,Condominium,Entire home/apt,7/8/16,2016-07-08,5-22-19,2019-05-22,44.51284,-80.32374,13920439,36440104
ab-21746841,155 Birch View Trail (616281),Chalet,Entire home/apt,11/13/17,2017-11-13,5-21-19,2019-05-21,44.51436,-80.31082,21746841,158184840
ab-13921348,Studio Loft 119310 Mountain Springs Resort,Condominium,Entire home/apt,7/8/16,2016-07-08,5-22-19,2019-05-22,44.51299,-80.32396,13921348,36440104
ab-13921489,Studio Loft 9312 Mountain Springs Resort,Condominium,Entire home/apt,7/8/16,2016-07-08,6-2-17,2017-06-02,44.51112559,-80.32485117,13921489,36440104
ab-15341092,Mountain Top Chalet,Chalet,Entire home/apt,10/1/16,2016-10-01,4-12-19,2019-04-12,44.49908,-80.33514,15341092,96830387
ab-5061047,Cozy Condo @ Blue Mountain,Condominium,Entire home/apt,1/5/15,2015-01-05,2-11-19,2019-02-11,44.51158739,-80.32479308,5061047,9475640
ab-21760500,157 Birch View Trail (616280),Chalet,Entire home/apt,11/20/17,2017-11-20,5-23-19,2019-05-23,44.516,-80.30734,21760500,158184840
ab-20292363,Blue Mountain Escape,Place,Entire home/apt,8/5/17,2017-08-05,5-15-18,2018-05-15,44.52342063,-80.33474551,20292363,40607692
ab-21793611,Clean Country Luxury Chalet with Hot Tub and Sauna,Chalet,Entire home/apt,11/21/17,2017-11-21,5-13-19,2019-05-13,44.49185,-80.2964,21793611,52429717
ab-21795087,Chalet At Blue,Chalet,Entire home/apt,12/28/17,2017-12-28,5-20-19,2019-05-20,44.50319,-80.30307,21795087,36041050
ab-13931104,One bedroom Loft Sleeper),Loft,Entire home/apt,7/9/16,2016-07-09,5-23-19,2019-05-23,44.51236,-80.325,13931104,36440104
ab-13931503,1 Bedroom condo 119401 Mountain Springs Resort,Condominium,Entire home/apt,7/9/16,2016-07-09,5-20-19,2019-05-20,44.51297,-80.32374,13931503,36440104
ab-13931688,One Bedroom Loft 119409 Mountain Springs Resort,Condominium,Entire home/apt,7/9/16,2016-07-09,5-22-19,2019-05-22,44.51238,-80.32322,13931688,36440104
ab-20296802,5 Bedroom Chalet 6507,Entire chalet,Entire home/apt,8/5/17,2017-08-05,12-29-17,2017-12-29,44.51320472,-80.30898851,20296802,36440104
ab-20299411,4 Bedroom Waterfront Condo 216408,House,Entire home/apt,8/5/17,2017-08-05,5-22-19,2019-05-22,44.53767,-80.37375,20299411,36440104
ab-20300905,5 Bedroom Waterfront Condo 216518,Chalet,Entire home/apt,8/5/17,2017-08-05,5-17-18,2018-05-17,44.53832032,-80.37384764,20300905,36440104
ab-20301411,8 Bedroom Chalet Rental  sleeper,Chalet,Entire home/apt,8/5/17,2017-08-05,6-16-18,2018-06-16,44.51468493,-80.31258098,20301411,36440104
ab-20302174,Studio Loft at the Mountain Spring Resort 119715,Condominium,Entire home/apt,8/5/17,2017-08-05,5-18-18,2018-05-18,44.51267219,-80.32317479,20302174,36440104
ab-21801964,Luxury Snowbridge Chalet,Condominium,Entire home/apt,11/20/17,2017-11-20,5-23-19,2019-05-23,44.50641,-80.29854,21801964,22022281
ab-19731437,4 Bedroom Waterfront condo 6422,House,Entire home/apt,7/5/17,2017-07-05,5-22-19,2019-05-22,44.53801,-80.3749,19731437,36440104
ab-19732933,3 Settlers,Chalet,Entire home/apt,7/5/17,2017-07-05,7-8-17,2017-07-08,44.51065289,-80.31623431,19732933,42325127
ab-21851743,Large & Cozy Updated Chalet!! With Mountainviews!!,Chalet,Entire home/apt,9/26/18,2018-09-26,5-21-19,2019-05-21,44.51211,-80.3116,21851743,113287910
ab-5090928,Heart of Blue Mountain skiing,Apartment,Private room,1/10/15,2015-01-10,7-14-17,2017-07-14,44.52255712,-80.32358725,5090928,26161365
ab-16085673,Elite Blue Mountain Chalet,Chalet,Entire home/apt,11/21/16,2016-11-21,5-22-19,2019-05-22,44.51313,-80.30874,16085673,104835128
ab-15378942,Quiet accomodation for ski enthusiasts,Condominium,Entire home/apt,10/4/16,2016-10-04,10-11-16,2016-10-11,44.49162963,-80.30058306,15378942,79704958
ab-9812383,Privately Owned Unit in Blue Mountain Resort,Condominium,Entire home/apt,12/3/15,2015-12-03,5-24-19,2019-05-24,44.51192,-80.32386,9812383,8534564
ab-21925525,Rivergrass unit closest to the village#,Condominium,Entire home/apt,12/8/17,2017-12-08,5-22-19,2019-05-22,44.50438,-80.30691,21925525,159789238
ab-16096730,BLUE COTTAGE BY THE ORCHARD,Cottage,Entire home/apt,11/22/16,2016-11-22,5-20-19,2019-05-20,44.49269,-80.29859,16096730,24731571
ab-15390050,Birch View Chalet Sleeps 20,Chalet,Entire home/apt,10/5/16,2016-10-05,3-24-19,2019-03-24,44.5142,-80.31315,15390050,96830387
ab-21943922,2 bed/2 bath Blue Mountain Embarc Resort,Chalet,Entire home/apt,12/6/17,2017-12-06,10-8-18,2018-10-08,44.50201918,-80.3062743,21943922,160170705
ab-5133990,Blue Mountain Country Estate,Chalet,Entire home/apt,8/22/17,2017-08-22,5-23-19,2019-05-23,44.43685,-80.40382,5133990,12600811
ab-21955330,"WALK TO VILLAGE, POOL, NEW KITCHEN & BATHROOMS+++",Townhouse,Entire home/apt,12/9/17,2017-12-09,5-22-19,2019-05-22,44.50556,-80.30923,21955330,160277338
ab-17751006,Queen bed and Sofa bed for families,Apartment,Entire home/apt,3/14/17,2017-03-14,5-20-19,2019-05-20,44.51147,-80.3258,17751006,98598676
ab-21966090,Four Season Condo at Blue Mountain,Condominium,Entire home/apt,12/8/17,2017-12-08,5-22-19,2019-05-22,44.50586,-80.30713,21966090,160365050
ab-21975662,Charming House near Blue Mountain Resort,House,Entire home/apt,12/6/17,2017-12-06,5-21-19,2019-05-21,44.56246,-80.45511,21975662,66332400
ab-13961399,"146 Settlers Way, Blue Mountain",Townhouse,Entire home/apt,5/24/17,2017-05-24,5-21-19,2019-05-21,44.51149,-80.31615,13961399,83185726
ab-13966647,Studio Loft 9411 Mountain Springs Resort,Condominium,Entire home/apt,7/11/16,2016-07-11,5-14-18,2018-05-14,44.51273823,-80.32540578,13966647,36440104
ab-14686787,11 Bed Blue Mountain Duplex Sleeps 26 Max,Apartment,Entire home/apt,8/22/16,2016-08-22,3-8-19,2019-03-08,44.51404,-80.30697,14686787,19443535
ab-23291495,Large Loft with 2 Bedrooms- Pool & Mountain Views!,Loft,Entire home/apt,2/20/18,2018-02-20,5-24-19,2019-05-24,44.51109,-80.32501,23291495,105322509
ab-23292000,Cozy 1 bedroom ski and summer condo at Blue Mtn,Condominium,Entire home/apt,2/20/18,2018-02-20,5-24-19,2019-05-24,44.51317,-80.32536,23292000,6356605
ab-20386624,Winter Rental 5 mins from Georgian Peaks,Cabin,Entire home/apt,8/10/17,2017-08-10,9-23-17,2017-09-23,44.55218011,-80.43008911,20386624,119958793
ab-13994770,Stunning Estate With Views Of Georgian Bay,House,Entire home/apt,7/13/16,2016-07-13,5-22-19,2019-05-22,44.55304,-80.5055,13994770,83572910
ab-22086576,Hidden Gem Escape at Blue Mountain,Apartment,Entire home/apt,12/6/17,2017-12-06,5-21-19,2019-05-21,44.51168,-80.32333,22086576,57125206
ab-22088264,Newly Renovated Chalet in Blue Mountain,Entire condominium,Entire home/apt,12/6/17,2017-12-06,12-12-17,2017-12-12,44.51058505,-80.32351293,22088264,95726666
ab-8498591,7 bedroom Chalet Blue Mountain,House,Entire home/apt,9/20/15,2015-09-20,10-6-16,2016-10-06,44.51535625,-80.31308387,8498591,30018833
ab-19133896,Aspen-Brooke Chalet(R),Chalet,Entire home/apt,6/4/17,2017-06-04,5-25-19,2019-05-25,44.51386,-80.31051,19133896,133731400
ab-22099594,Luxurious House near Blue Mountain + Amazing View,Townhouse,Entire home/apt,12/6/17,2017-12-06,2-1-19,2019-02-01,44.53816723,-80.37541606,22099594,29482340
ab-22108514,6860- 8 bdrm Chalet with IndoorHeated Poolsleep20),Chalet,Entire home/apt,12/6/17,2017-12-06,5-24-19,2019-05-24,44.51394,-80.31197,22108514,161510116
ab-23309382,Luxury 3 Bedroom across from Blue Mountain Resort,House,Entire home/apt,3/3/18,2018-03-03,5-23-19,2019-05-23,44.50345,-80.31351,23309382,173518587
ab-22120035,Spectacular 1 or 2 bdrms in CW,Guest suite,Entire home/apt,12/24/18,2018-12-24,5-21-19,2019-05-21,44.52264,-80.2913,22120035,82400702
ab-22120455,Cozy Condo @ Blue Mountain,Entire condominium,Entire home/apt,12/9/17,2017-12-09,12-15-17,2017-12-15,44.51188557,-80.32572398,22120455,95726666
ab-23311957,5 bdrm Cottage with Hot Tub at Blue Mountain,Chalet,Entire home/apt,2/22/18,2018-02-22,5-20-19,2019-05-20,44.51444,-80.31214,23311957,113077012
ab-22151732,Premium Ski-in / Sik-Out Suite with King Bed,Entire condominium,Entire home/apt,12/9/17,2017-12-09,12-15-17,2017-12-15,44.51095552,-80.32557451,22151732,95726666
ab-22163533,AMAZING Master Bedroom Minutes from Blue Mountain,Chalet,Private room,12/10/17,2017-12-10,5-21-19,2019-05-21,44.52265,-80.2997,22163533,43736666
ab-24957052,"THE BLUE MOUNTAINS, ON - Collingwood",Chalet,Entire home/apt,5/10/18,2018-05-10,1-25-19,2019-01-25,44.49625679,-80.29491643,24957052,186462709
ab-24963842,Beautiful Two-Level Studio Loft Condo,Loft,Entire home/apt,5/12/18,2018-05-12,5-21-19,2019-05-21,44.51236,-80.32495,24963842,145780194
ab-5266447,Quiet Home Just Steps to Thornbury's Best,Bungalow,Entire home/apt,2/2/15,2015-02-02,3-20-19,2019-03-20,44.55815,-80.45566,5266447,24407209
ab-5267510,Quiet Home Amazing Location.,House,Entire home/apt,12/5/16,2016-12-05,1-3-19,2019-01-03,44.55756861,-80.45592072,5267510,24407209
ab-22194277,"Cozy, Comfortable Ski chalet Clarksburg/Thornbury",House,Entire home/apt,1/5/18,2018-01-05,4-11-19,2019-04-11,44.541,-80.46213,22194277,17124414
ab-22206298,Waterfront family cottage on Georgian Bay,Cottage,Entire home/apt,12/17/17,2017-12-17,7-15-18,2018-07-15,44.59071414,-80.50051033,22206298,37821614
ab-22213943,BEAUTIFUL Paris Inspired Bedroom in Blue Mountains,Chalet,Private room,12/13/17,2017-12-13,5-24-19,2019-05-24,44.52253,-80.29996,22213943,43736666
ab-22223051,Piedmont at the Blue,Entire chalet,Entire home/apt,12/13/17,2017-12-13,3-17-18,2018-03-17,44.52673322,-80.33205634,22223051,67184656
ab-22547856,"Vintage chalet, steps to the Blue Mountain village",Chalet,Entire home/apt,6/25/18,2018-06-25,5-23-19,2019-05-23,44.50737,-80.31881,22547856,5151929
ab-22268332,Blue mountain executive chalet,House,Entire home/apt,12/25/17,2017-12-25,10-8-18,2018-10-08,44.49822261,-80.28578865,22268332,118505434
ab-19156999,Ski at Blue- 5 bdm Chalet-walk to Village-514171,Chalet,Entire home/apt,6/5/17,2017-06-05,11-2-18,2018-11-02,44.501505,-80.30339969,19156999,100353427
ab-19157483,Cabin on Niagara Escarpment Collingwood,Cabin,Entire home/apt,6/5/17,2017-06-05,5-21-19,2019-05-21,44.52048,-80.34167,19157483,133950944
ab-22290197,BEAUTIFUL London Inspired Bedroom with a View,Chalet,Private room,12/16/17,2017-12-16,5-22-19,2019-05-22,44.52264,-80.29982,22290197,43736666
ab-22303699,Cozy One-Level King Studio Condo,Condominium,Entire home/apt,12/30/17,2017-12-30,5-22-19,2019-05-22,44.51298,-80.32358,22303699,145780194
ab-22571496,Brookside Studio at Blue Mtn. Dog Friendly,Apartment,Entire home/apt,1/6/18,2018-01-06,5-23-19,2019-05-23,44.51292,-80.32379,22571496,86610302
ab-25011500,"Blue Mountain, Studio Retreat just renovated!",Condominium,Entire home/apt,5/12/18,2018-05-12,5-24-19,2019-05-24,44.5126,-80.32339,25011500,160277338
ab-22341510,Quiet Blue Mountain home. Walk friendly,House,Entire home/apt,3/4/18,2018-03-04,3-19-19,2019-03-19,44.5626,-80.45274,22341510,24407209
ab-25014587,"Large, luxury, upper floor condo, steps to Village",Condominium,Entire home/apt,5/12/18,2018-05-12,5-23-19,2019-05-23,44.50551,-80.30923,25014587,32285184
ab-19176260,Ski at Blue Mountain-Luxury 3 bdm Condo 310364,Condominium,Entire home/apt,6/6/17,2017-06-06,11-5-18,2018-11-05,44.50990897,-80.31394998,19176260,100353427
ab-24199594,"â­Spacious Blue Mountain Chalet, up to 20 people",Chalet,Entire home/apt,4/6/18,2018-04-06,5-23-19,2019-05-23,44.51287,-80.30949,24199594,113077012
ab-22376344,8 bedroom chalet w Hot Tub/wifi - unit 1,Cabin,Entire home/apt,12/23/17,2017-12-23,11-1-18,2018-11-01,44.51410953,-80.31149965,22376344,161510116
ab-19180077,Rustic Mountain Side Studio with King Bed,Condominium,Entire home/apt,8/11/17,2017-08-11,5-24-19,2019-05-24,44.51154,-80.32465,19180077,105322509
ab-24205004,Aspen Lodge in Blue Mountains,Chalet,Entire home/apt,4/6/18,2018-04-06,5-22-19,2019-05-22,44.51201,-80.32014,24205004,177699139
ab-22597769,BEAUTIFUL newly furnished custom home!,Chalet,Entire home/apt,1/8/18,2018-01-08,5-21-19,2019-05-21,44.52304,-80.29825,22597769,21302681
ab-29260090,Blues  Breaker,Chalet,Shared room,10/17/18,2018-10-17,5-23-19,2019-05-23,44.51143,-80.30865,29260090,220295661
ab-26740975,Gorgeous condo in Historic Snowbridge sleeps 7,Condominium,Entire home/apt,7/23/18,2018-07-23,5-21-19,2019-05-21,44.5073,-80.30003,26740975,91717667
ab-28312613,Shady Rest at Blue Mountains,House,Entire home/apt,9/11/18,2018-09-11,4-2-19,2019-04-02,44.52756,-80.33349,28312613,213806560
ab-29276612,Winter Ski Chalet in the Blue Mountains.,Condominium,Entire home/apt,10/22/18,2018-10-22,10-31-18,2018-10-31,44.52661969,-80.32927315,29276612,105744697
ab-23452165,The Best of Blue Mountain,Chalet,Entire home/apt,2/24/18,2018-02-24,7-25-18,2018-07-25,44.51136355,-80.31428519,23452165,169372871
ab-22634585,4 Bedroom Condo | 10 guests | Opposite the Village,Apartment,Entire home/apt,1/12/18,2018-01-12,5-22-19,2019-05-22,44.5042,-80.31149,22634585,166650646
ab-25968710,Modern chalet minutes from Blue Mntn Resort & lake,Chalet,Entire home/apt,7/2/18,2018-07-02,5-23-19,2019-05-23,44.50876,-80.32001,25968710,177007431
ab-23466805,Year Round Rental - Ski Season Haven!,Chalet,Entire home/apt,3/6/18,2018-03-06,5-21-19,2019-05-21,44.52684,-80.29304,23466805,175125646
ab-24249075,Mountainside Loft at Blue and Dog Friendly,Condominium,Entire home/apt,4/9/18,2018-04-09,5-21-19,2019-05-21,44.51261,-80.32328,24249075,86610302
ab-29307265,Blue Mountain 7-bdrm Chalet with private beach,Chalet,Entire home/apt,10/20/18,2018-10-20,5-24-19,2019-05-24,44.52229,-80.30687,29307265,220771911
ab-24260870,Blue Mountain Chalet - Spring/Summer/Fall Only,Townhouse,Entire home/apt,4/17/18,2018-04-17,5-7-19,2019-05-07,44.50843,-80.30604,24260870,182944708
ab-29314743,Blue Mountain Village Executive Townhome Sleeps 12,Townhouse,Entire home/apt,10/29/18,2018-10-29,5-24-19,2019-05-24,44.50706,-80.29868,29314743,219251755
ab-28387600,Chalet on Hidden Lake near Blue Mountain,Chalet,Entire home/apt,9/12/18,2018-09-12,5-23-19,2019-05-23,44.53773,-80.35395,28387600,106968106
ab-33893034,1 Bedroom North Creek Resort - 119404,Apartment,Entire home/apt,4/29/19,2019-04-29,5-22-19,2019-05-22,44.51284,-80.32457,33893034,36440104
ab-29324186,Blue Mountain Executive Ski chalet 7 Br Luxury,House,Entire home/apt,10/29/18,2018-10-29,3-5-19,2019-03-05,44.51962,-80.33493,29324186,196346971
ab-22675398,Ski Season Rental near Blue Mountian,House,Entire home/apt,1/12/18,2018-01-12,4-12-19,2019-04-12,44.50658,-80.43348,22675398,17124414
